X,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ko:K17242,623.082883137593,-0.582844884807743,0.21412524470888,-2.72198117321555,0.006489183922919,0.0238816843283588
ko:K17248,144.965904995686,0.567395205699654,0.21920233585343,2.58845419457137,0.0096407768075354,0.0332061733639337
ko:K17285,2097.35935210588,0.41411128764002,0.0828764133650353,4.99673273523597,5.83097926512198e-07,6.24109147343556e-06
ko:K17316,1175.1802678617,-0.494210847078819,0.11274209143628,-4.3835522366386,1.16759635532791e-05,9.45561638577028e-05
ko:K17323,1100.10758596103,-0.415691622075338,0.129393508402408,-3.21261574253445,0.0013153213836464,0.0060465239268269
ko:K17324,2945.62081146634,-1.95570760935929,0.352129796036909,-5.5539395739016,2.79302066231063e-08,3.64568672629245e-07
ko:K17331,193.618898863493,-0.613046501815454,0.214766569217266,-2.85447825539027,0.0043107582593127,0.0168187664284973
ko:K17489,774.504404738663,1.29277016372077,0.519280268896315,2.48954223981675,0.012790771847821,0.0417362435413753
ko:K17662,258.671051398365,-0.604729166309527,0.220210142980733,-2.74614583199483,0.0060299953200396,0.0223971254744328
ko:K17675,2761.96971681553,-0.51355267516389,0.137342201398674,-3.73921977319382,0.0001845922943414,0.0011151944630863
ko:K17716,2348.41994316057,-0.589266022233541,0.165371392308145,-3.5632887527217,0.0003662374378911,0.0020050953334499
ko:K17722,30849.0353076367,-2.91018751921488,0.393359540415825,-7.39828889401915,1.37950479937082e-13,3.20984776143456e-12
ko:K17723,12069.8393895443,-0.731813825907704,0.143337396595027,-5.1055331217945,3.2986320165753e-07,3.70913946283601e-06
ko:K17734,8811.55128710429,0.52490426578822,0.121980271550956,4.30318984467047,1.68356471176328e-05,0.0001307358232036
ko:K17754,1035.85697198409,9.39728463294338,2.07025493182678,4.53919200407424,5.64701984782807e-06,5.0228755488576e-05
ko:K17759,8488.52406854283,-0.239630743756722,0.0990478324302784,-2.41934364313729,0.0155485436089246,0.0489234429478263
ko:K17760,4592.18843409669,-0.512055446253448,0.181138942269256,-2.82686560845817,0.0047006050718516,0.0180762190248093
ko:K17816,52.9838349915146,-1.24111856232949,0.512309839388081,-2.42259364725831,0.0154101533386043,0.0486070750199002
ko:K17837,6713.6239936706,-0.895840658289555,0.118634653505308,-7.55125616183871,4.3108001390094304e-14,1.04863479139086e-12
ko:K17839,2366.80550011814,-1.55208226360306,0.366203591879162,-4.23830431492656,2.25214362330059e-05,0.0001695576359769
ko:K17865,3359.55720159883,0.518724782382622,0.201798031703711,2.57051457837922,0.0101547552637045,0.034651348726626
ko:K17884,443.237518047559,0.73005226930798,0.18806117485013,3.88199355815881,0.0001036036225527,0.000670855086851
ko:K17892,98.8998720000123,1.20278732065934,0.26399325373895,4.55612900566284,5.21049422677806e-06,4.67343490563809e-05
ko:K17947,3097.71244675638,-0.386458557968964,0.11340941692772,-3.40764081535901,0.000655270882622,0.0033161147424732
ko:K18030,22680.9296730923,-4.07114389034653,0.557802617466704,-7.29853852037463,2.90910225283127e-13,6.62491300272426e-12
ko:K18068,1225.46106346869,-1.00434538538122,0.390240920001777,-2.57365471918384,0.0100630642704789,0.0343749993324549
ko:K18118,2091.79692308391,0.388801305740744,0.102005389263111,3.81157611915855,0.0001380835195916,0.0008609440415705
ko:K18119,509.170956210063,12.8409803064226,1.19883798710782,10.7111890384799,9.01958238301833e-27,7.93476137859503e-25
ko:K18122,24966.5955516437,-2.9279945913404,0.379279324672658,-7.71988980382056,1.16430320753569e-14,3.01700612779566e-13
ko:K18123,1940.67687570397,0.565527868408557,0.160815681646907,3.5166214054314,0.0004370767224813,0.0023332557870119
ko:K18148,48.0925250445585,9.44561419507922,1.2261852385422,7.70325224784877,1.3264614896723101e-14,3.40741427467023e-13
ko:K18200,910.829513011444,2.96650623754059,0.205092789302177,14.4642151858876,2.03917613976721e-47,4.67699613199465e-45
